species,ERR1754760,ERR1754761,ERR1754762,ERR1754763,ERR1754764,ERR1754765,ERR1754766,ERR1754767,ERR1754768,ERR1754769
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Nitrospirillum;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Altererythrobacter;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Thiomonas;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Thiobacillaceae;g__Thiobacillus;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Thauera;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__endosymbiont of Ridgeia piscesae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylosoma;s__Methylosoma difficile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylovulum;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;s__Oligoflexus tunisiensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Eukaryota;p__;c__;o__;f__;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__;f__;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Dysgonamonadaceae;g__Proteiniphilum;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter perfusus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfitobacterium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aureimonas;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Cohaesibacteraceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp. ID1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Derxia;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Diplorickettsia;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Nevskia;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
sk__Bacteria;p__;c__;o__;f__;g__;s__,5178.0,3101.0,2364.0,3308.0,3605.0,2175.0,3224.0,2775.0,4697.0,2558.0
sk__Bacteria;p__Acidobacteria;c__Blastocatellia;o__;f__;g__Chloracidobacterium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Acidobacteria;c__;o__;f__;g__;s__,6766.0,11443.0,3223.0,9088.0,15857.0,5559.0,17973.0,7922.0,5549.0,7326.0
sk__Bacteria;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Lewinellaceae;g__Lewinella;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Candidatus Lloydbacteria;c__;o__;f__;g__;s__,1.0,2.0,1.0,5.0,8.0,7.0,6.0,9.0,1.0,4.0
sk__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Parachlamydiales;f__Waddliaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__Litorilinea;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Leptolyngbyaceae;g__Phormidesmis;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Merismopediaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoflavimicrobium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cylindrosporum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Oxobacter;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__Tepidisphaera;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
sk__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__planctomycete A-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubribacterium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Neorickettsia;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__Candidatus Accumulibacter;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Thiobacter;s__Thiobacter sp. SL-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Denitratisoma;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Sterolibacterium;s__Sterolibacterium sp. TKU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Halochromatium;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Immundisolibacterales;f__Immundisolibacteraceae;g__;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Fontimonas;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Salinispira;s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
