#SampleID	ERR1757884	ERR1757885	ERR1757886
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	1502	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Dryadaulidae;g__Dryadaula	2	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Dryadaulidae;g__Dryadaula;s__Dryadaula_visaliella	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Meessiidae;g__Eudarcia	5	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Meessiidae;g__Eudarcia;s__Eudarcia_simulatricella	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Palaephatidae;g__Ptyssoptera	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Neuroptera	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Thysanoptera;f__Thripidae;g__Pezothrips;s__Pezothrips_kellyanus	2	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda	3	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Dorippidae;g__Dorippoides;s__Dorippoides_facchino	5	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Paguridae;g__Pagurus;s__Pagurus_maclaughlinae	4	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Scyllaridae;g__Scyllarus	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Isopoda;f__Munnopsidae	1	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Isopoda;f__Munnopsidae;g__Paropsurus;s__Paropsurus_giganteus	4	0	0
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Ostracoda;o__Podocopida	1	0	0
sk__Eukaryota;k__Metazoa;p__Bryozoa	1	0	0
sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata	1	0	0
sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida	6	0	0
sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Schizomavella	1	0	0
sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Schizomavella;s__Schizomavella_australis	5	0	0
sk__Eukaryota;k__Metazoa;p__Chordata	2	0	0
sk__Eukaryota;k__Metazoa;p__Chordata;c__;o__Crocodylia	2	0	0
sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	36	0	0
sk__Eukaryota;k__Metazoa;p__Chordata;c__Ascidiacea;o__Enterogona	1	0	0
sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves	110	0	2
sk__Eukaryota;k__Metazoa;p__Chordata;c__Leptocardii;o__Amphioxiformes	3	0	0
sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	330	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria	3	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa	2	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria	2	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Pennatulacea;f__Umbellulidae;g__Umbellula;s__Umbellula_sp.	5	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Leptothecata	1	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Leptothecata;f__Kirchenpaueriidae;g__Oswaldella;s__Oswaldella_shetlandica	1	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Myxozoa	32	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Myxozoa;o__Bivalvulida	18	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Ceratomyxidae;g__Ceratomyxa;s__Ceratomyxa_leatherjacketi	3	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Myxobolidae	2	0	0
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Myxobolidae;g__Myxobolus	10	0	0
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea	2	0	0
sk__Eukaryota;k__Metazoa;p__Gastrotricha	6	0	0
sk__Eukaryota;k__Metazoa;p__Gastrotricha;c__;o__Macrodasyida	3	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca	3	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia	3	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida	244	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida;f__Cardiidae	185	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida;f__Cardiidae;g__Vasticardium	2	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Caudofoveata;o__Limifossorida;f__Scutopodidae	1	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Caudofoveata;o__Limifossorida;f__Scutopodidae;g__Scutopus;s__Scutopus_ventrolineatus	4	0	0
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda	1	0	0
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Chromadorea;o__Chromadorida	1	0	0
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Enoplea;o__Trichinellida;f__Trichinellidae	1	0	0
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Enoplea;o__Trichinellida;f__Trichinellidae;g__Trichinella	25	0	0
sk__Eukaryota;k__Metazoa;p__Nematoda;c__Enoplea;o__Trichinellida;f__Trichinellidae;g__Trichinella;s__Trichinella_pseudospiralis	2	0	0
sk__Eukaryota;k__Metazoa;p__Nemertea;c__Palaeonemertea;o__;f__;g__;s__Palaeonemertea_sp._MCZ_IZ_45654	1	0	0
sk__Eukaryota;k__Metazoa;p__Placozoa;c__;o__;f__Trichoplacidae	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes	28	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Cestoda	11	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Cestoda;o__Cyclophyllidea	2	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Cestoda;o__Cyclophyllidea;f__Taeniidae;g__Echinococcus	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Cestoda;o__Cyclophyllidea;f__Taeniidae;g__Echinococcus;s__Echinococcus_canadensis	2438	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora	504	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Macrostomida;f__Macrostomidae;g__Macrostomum;s__Macrostomum_lignano	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela	454	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Provorticidae	80	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Provorticidae;g__Vejdovskya;s__Vejdovskya_pellucida	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Rhabdocoela;f__Pterastericolidae;g__Pterastericola;s__Pterastericola_psilastericola	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Tricladida	2	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Tricladida;f__Dugesiidae;g__Schmidtea	1	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Rhabditophora;o__Tricladida;f__Dugesiidae;g__Schmidtea;s__Schmidtea_mediterranea	6	0	0
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__Trematoda;o__Plagiorchiida;f__Plagiorchiidae;g__Glypthelmins;s__Glypthelmins_quieta	0	4	0
sk__Eukaryota;k__Metazoa;p__Rotifera;c__Bdelloidea	2	0	0
sk__Eukaryota;k__Metazoa;p__Rotifera;c__Bdelloidea;o__Adinetida	1	0	0
sk__Eukaryota;k__Viridiplantae	5314	0	71
sk__Eukaryota;k__Viridiplantae;p__Streptophyta	121	0	5
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Charophyceae;o__Charales;f__Characeae	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida	329	0	1
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Apiales;f__;g__;s__Apiaceae_environmental_sample	1	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Arecales	1	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Asterales;f__Asteraceae	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Cucurbitales;f__Cucurbitaceae	1	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales	204	0	5
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae	8850	1	325
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Ammopiptanthus	5100	1	3
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Ammopiptanthus;s__Ammopiptanthus_mongolicus	72364	6	3032
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Medicago	4	0	22
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Medicago;s__Medicago_sativa	20	0	39
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Phaseolus;s__Phaseolus_vulgaris	6	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fagales;f__Fagaceae;g__Quercus;s__Quercus_lobata	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Malvales	1	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Malvales;f__Malvaceae	30	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Malvales;f__Malvaceae;g__Gossypium	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae	1	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Poaceae;g__Oryza;s__Oryza_longistaminata	5	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales	5	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Convolvulaceae	28	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Convolvulaceae;g__Ipomoea	71	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae	4	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Capsicum;s__Capsicum_annuum	2	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Nicotiana	4	0	0
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Solanales;f__Solanaceae;g__Solanum	4	0	0
