epoch,loss,output_1_FN,output_1_FP,output_1_TN,output_1_TP,output_1_acc,output_1_auPRC,output_1_auROC,output_1_loss,output_2_FN,output_2_FP,output_2_TN,output_2_TP,output_2_acc,output_2_auPRC,output_2_auROC,output_2_loss,output_3_FN,output_3_FP,output_3_TN,output_3_TP,output_3_acc,output_3_auPRC,output_3_auROC,output_3_loss,output_4_FN,output_4_FP,output_4_TN,output_4_TP,output_4_acc,output_4_auPRC,output_4_auROC,output_4_loss,output_5_FN,output_5_FP,output_5_TN,output_5_TP,output_5_acc,output_5_auPRC,output_5_auROC,output_5_loss,output_6_FN,output_6_FP,output_6_TN,output_6_TP,output_6_acc,output_6_auPRC,output_6_auROC,output_6_loss,val_loss,val_output_1_FN,val_output_1_FP,val_output_1_TN,val_output_1_TP,val_output_1_acc,val_output_1_auPRC,val_output_1_auROC,val_output_1_loss,val_output_2_FN,val_output_2_FP,val_output_2_TN,val_output_2_TP,val_output_2_acc,val_output_2_auPRC,val_output_2_auROC,val_output_2_loss,val_output_3_FN,val_output_3_FP,val_output_3_TN,val_output_3_TP,val_output_3_acc,val_output_3_auPRC,val_output_3_auROC,val_output_3_loss,val_output_4_FN,val_output_4_FP,val_output_4_TN,val_output_4_TP,val_output_4_acc,val_output_4_auPRC,val_output_4_auROC,val_output_4_loss,val_output_5_FN,val_output_5_FP,val_output_5_TN,val_output_5_TP,val_output_5_acc,val_output_5_auPRC,val_output_5_auROC,val_output_5_loss,val_output_6_FN,val_output_6_FP,val_output_6_TN,val_output_6_TP,val_output_6_acc,val_output_6_auPRC,val_output_6_auROC,val_output_6_loss
351,0.06578905880451202,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3405822585355054e-07,1240.0,1168.0,398832.0,98760.0,0.9879599809646606,0.9994211792945862,0.9998228549957275,0.029602961614727974,2553.0,1936.0,698064.0,97447.0,0.9772800207138062,0.9974216818809509,0.9993311762809753,0.06631291657686234,3136.0,2146.0,2197854.0,96864.0,0.9729599952697754,0.996292769908905,0.9993689656257629,0.08411575108766556,3412.0,2303.0,5597697.0,96588.0,0.9704099893569946,0.9962558150291443,0.9995677471160889,0.08590419590473175,1538.0,1068.0,4298932.0,98462.0,0.9866200089454651,0.9991373419761658,0.9998786449432373,0.03715815395116806,0.2427091747522354,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.381165333214085e-07,670.0,622.0,102670.0,25153.0,0.9746737480163574,0.9920762181282043,0.9966776371002197,0.09586545825004578,1184.0,983.0,179778.0,24639.0,0.9572086930274963,0.9843407869338989,0.9946748614311218,0.1735256165266037,1479.0,1197.0,566909.0,24344.0,0.9471401572227478,0.9759351015090942,0.9934734106063843,0.23290933668613434,1899.0,1550.0,1444538.0,23924.0,0.9316501021385193,0.96471107006073,0.9916353821754456,0.3076927363872528,1120.0,1086.0,1109303.0,24703.0,0.9569763541221619,0.975918710231781,0.9938271045684814,0.2039462774991989
352,0.07071901112794876,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3778239349448995e-07,1253.0,1186.0,398814.0,98747.0,0.9878100156784058,0.9993842840194702,0.9998112320899963,0.03025892563164234,2695.0,2051.0,697949.0,97305.0,0.9760500192642212,0.9972168207168579,0.9993157982826233,0.07012732326984406,3342.0,2293.0,2197707.0,96658.0,0.9711499810218811,0.9957596063613892,0.9992280006408691,0.09077741950750351,3579.0,2482.0,5597518.0,96421.0,0.9686499834060669,0.9957586526870728,0.9995040893554688,0.09204921126365662,1639.0,1213.0,4298787.0,98361.0,0.9854599833488464,0.9988883137702942,0.9998493790626526,0.04052145034074783,0.25230011343955994,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4089110322856868e-07,656.0,623.0,102669.0,25167.0,0.9749448299407959,0.991788387298584,0.9965564012527466,0.09705522656440735,1234.0,1066.0,179695.0,24589.0,0.9546141028404236,0.9827526211738586,0.9942237734794617,0.1859273761510849,1534.0,1236.0,566870.0,24289.0,0.945048987865448,0.9744128584861755,0.9930579662322998,0.25248199701309204,1933.0,1576.0,1444512.0,23890.0,0.9311853647232056,0.9634383320808411,0.9913239479064941,0.31372883915901184,1247.0,1042.0,1109347.0,24576.0,0.9544205069541931,0.9754832983016968,0.9936765432357788,0.21380431950092316
353,0.06755362451076508,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3652230279603828e-07,1260.0,1183.0,398817.0,98740.0,0.9876999855041504,0.9993724226951599,0.9997976422309875,0.030265575274825096,2640.0,1955.0,698045.0,97360.0,0.9767400026321411,0.9974488615989685,0.9993879795074463,0.06681370735168457,3212.0,2202.0,2197798.0,96788.0,0.9723899960517883,0.9960982799530029,0.9993174076080322,0.08641980588436127,3525.0,2372.0,5597628.0,96475.0,0.9693499803543091,0.9960986971855164,0.9995691776275635,0.08822519332170486,1550.0,1104.0,4298896.0,98450.0,0.9864699840545654,0.9990447759628296,0.9998670816421509,0.03835507854819298,0.23394589126110077,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4161123829126154e-07,638.0,607.0,102685.0,25185.0,0.9757967591285706,0.9926478266716003,0.9969553351402283,0.09099287539720535,1190.0,999.0,179762.0,24633.0,0.9568601846694946,0.9838265180587769,0.9945399761199951,0.17430341243743896,1466.0,1197.0,566909.0,24357.0,0.9475661516189575,0.9761491417884827,0.9935855269432068,0.22790014743804932,1893.0,1554.0,1444534.0,23930.0,0.931998610496521,0.9660695195198059,0.9920020699501038,0.29682061076164246,1190.0,991.0,1109398.0,24633.0,0.9569763541221619,0.9773699045181274,0.9942564368247986,0.19337745010852814
354,0.07490240037441254,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.40455028940778e-07,1334.0,1235.0,398765.0,98666.0,0.9871199727058411,0.9993356466293335,0.9998024702072144,0.03187086060643196,2712.0,2053.0,697947.0,97288.0,0.975849986076355,0.9972161650657654,0.9992961883544922,0.06954195350408554,3432.0,2365.0,2197635.0,96568.0,0.9701899886131287,0.9955276250839233,0.9991982579231262,0.09115245938301086,3680.0,2552.0,5597448.0,96320.0,0.9680299758911133,0.9953367710113525,0.9994099736213684,0.09445080161094666,1824.0,1374.0,4298626.0,98176.0,0.9838500022888184,0.997618556022644,0.9994780421257019,0.05035322159528732,0.24353352189064026,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4349480181863328e-07,637.0,601.0,102691.0,25186.0,0.9758742451667786,0.992222249507904,0.9966813325881958,0.09370297193527222,1199.0,1025.0,179736.0,24624.0,0.9561631083488464,0.9840701222419739,0.9945557117462158,0.1755048781633377,1613.0,1240.0,566866.0,24210.0,0.9438484907150269,0.9747693538665771,0.9930026531219482,0.24260006844997406,1932.0,1597.0,1444491.0,23891.0,0.92975252866745,0.9650420546531677,0.9919227361679077,0.30538299679756165,1180.0,1141.0,1109248.0,24643.0,0.9548464417457581,0.9760334491729736,0.9939115047454834,0.204363152384758
355,0.07073989510536194,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.41802175335215e-07,1284.0,1192.0,398808.0,98716.0,0.9876300096511841,0.9993780851364136,0.9998061656951904,0.03042026422917843,2801.0,2074.0,697926.0,97199.0,0.9751200079917908,0.9968633651733398,0.999108612537384,0.07406521588563919,3428.0,2416.0,2197584.0,96572.0,0.9702799916267395,0.9944950342178345,0.9987841248512268,0.09986349940299988,3490.0,2339.0,5597661.0,96510.0,0.9698399901390076,0.9961627125740051,0.9996095895767212,0.08774599432945251,1615.0,1176.0,4298824.0,98385.0,0.9857199788093567,0.9986159801483154,0.9997875690460205,0.04067819193005562,0.23824404180049896,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4075247634082189e-07,646.0,621.0,102671.0,25177.0,0.9753320813179016,0.9917787313461304,0.9965466856956482,0.09834297746419907,1218.0,1015.0,179746.0,24605.0,0.955969512462616,0.9839972257614136,0.9945628046989441,0.1741991490125656,1509.0,1235.0,566871.0,24314.0,0.9454749822616577,0.9754766821861267,0.9932790994644165,0.24083387851715088,1889.0,1553.0,1444535.0,23934.0,0.9321147799491882,0.9652594923973083,0.9915428161621094,0.3005093038082123,1166.0,1025.0,1109364.0,24657.0,0.9569376111030579,0.9775661826133728,0.9942595958709717,0.19460013508796692
356,0.06576226651668549,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3983745361656474e-07,1228.0,1153.0,398847.0,98772.0,0.988070011138916,0.9994491934776306,0.999828577041626,0.029152873903512955,2535.0,1920.0,698080.0,97465.0,0.977429986000061,0.9975410103797913,0.9993640780448914,0.0657525286078453,3093.0,2124.0,2197876.0,96907.0,0.9732999801635742,0.9964490532875061,0.9993805885314941,0.08243884891271591,3451.0,2357.0,5597643.0,96549.0,0.9701899886131287,0.9961370229721069,0.9995266795158386,0.08676093816757202,1483.0,1066.0,4298934.0,98517.0,0.9869800209999084,0.9990910291671753,0.9998683333396912,0.03699331358075142,0.23660807311534882,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4456578867338976e-07,684.0,642.0,102650.0,25139.0,0.9742090106010437,0.9918091297149658,0.9965885877609253,0.09881474077701569,1196.0,1015.0,179746.0,24627.0,0.9568988680839539,0.982836127281189,0.9941850304603577,0.1755729466676712,1472.0,1194.0,566912.0,24351.0,0.9468690752983093,0.9756790399551392,0.9935789108276367,0.227351114153862,1897.0,1568.0,1444520.0,23926.0,0.932037353515625,0.9648947715759277,0.9915403127670288,0.29917460680007935,1250.0,1062.0,1109327.0,24573.0,0.9550400972366333,0.9768748879432678,0.9941883087158203,0.1979052722454071
357,0.06414717435836792,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3968380585538398e-07,1267.0,1197.0,398803.0,98733.0,0.9877399802207947,0.9994315505027771,0.9998311400413513,0.029854536056518555,2521.0,1930.0,698070.0,97479.0,0.9773899912834167,0.9975953698158264,0.9994024634361267,0.06502456963062286,3108.0,2125.0,2197875.0,96892.0,0.9730799794197083,0.9965512752532959,0.9994280338287354,0.08142203837633133,3327.0,2280.0,5597720.0,96673.0,0.971340000629425,0.996445894241333,0.9996104836463928,0.08383501321077347,1495.0,1076.0,4298924.0,98505.0,0.9870100021362305,0.9991024136543274,0.9998785853385925,0.03626555576920509,0.24270106852054596,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4828211192252638e-07,661.0,621.0,102671.0,25162.0,0.9750222563743591,0.9928646087646484,0.9970858693122864,0.09201078861951828,1176.0,984.0,179777.0,24647.0,0.9569763541221619,0.9843019843101501,0.9946048855781555,0.1751488596200943,1458.0,1191.0,566915.0,24365.0,0.9471789002418518,0.9758855700492859,0.9933497905731201,0.2358073890209198,1929.0,1554.0,1444534.0,23894.0,0.9306432008743286,0.9643392562866211,0.9914289712905884,0.30730780959129333,1247.0,1065.0,1109324.0,24576.0,0.9548464417457581,0.9758833050727844,0.9938947558403015,0.20304730534553528
358,0.07526680827140808,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.4387106261892768e-07,1341.0,1266.0,398734.0,98659.0,0.9869800209999084,0.9993259906768799,0.9997914433479309,0.03207947313785553,2645.0,2020.0,697980.0,97355.0,0.9763399958610535,0.9974372982978821,0.9993804097175598,0.06784538179636002,3280.0,2295.0,2197705.0,96720.0,0.9712100028991699,0.9958764910697937,0.9992639422416687,0.08857729285955429,3614.0,2498.0,5597502.0,96386.0,0.9682700037956238,0.9952393770217896,0.9993700981140137,0.09539446979761124,1723.0,1284.0,4298716.0,98277.0,0.9846500158309937,0.9977039098739624,0.9993475675582886,0.05191279947757721,0.24306748807430267,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4364695744006895e-07,650.0,622.0,102670.0,25173.0,0.9752545952796936,0.9911854267120361,0.9964313507080078,0.09985575824975967,1173.0,1005.0,179756.0,24650.0,0.9567440152168274,0.9835241436958313,0.9943645000457764,0.17598648369312286,1434.0,1188.0,566918.0,24389.0,0.9479920864105225,0.9751417636871338,0.9931849241256714,0.2354665994644165,1853.0,1538.0,1444550.0,23970.0,0.9328118562698364,0.9634824991226196,0.9912904500961304,0.31058579683303833,1179.0,1002.0,1109387.0,24644.0,0.9572861194610596,0.977117657661438,0.9942315220832825,0.1990928202867508
359,0.0668216273188591,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.399197770979299e-07,1252.0,1176.0,398824.0,98748.0,0.9878900051116943,0.999419093132019,0.99982088804245,0.029941316694021225,2509.0,1929.0,698071.0,97491.0,0.9773200154304504,0.9976392388343811,0.9994339942932129,0.06474163383245468,3156.0,2261.0,2197739.0,96844.0,0.9723700284957886,0.9959865212440491,0.9992408752441406,0.08642768859863281,3435.0,2345.0,5597655.0,96565.0,0.9704399704933167,0.9960331916809082,0.9994665384292603,0.08756816387176514,1518.0,1088.0,4298912.0,98482.0,0.9867299795150757,0.9990918636322021,0.9998782277107239,0.03730335086584091,0.2498347908258438,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.410709842275537e-07,672.0,641.0,102651.0,25151.0,0.9745575785636902,0.991669774055481,0.9965243935585022,0.0996587947010994,1179.0,1000.0,179761.0,24644.0,0.9567052721977234,0.9839794635772705,0.9944940209388733,0.176907017827034,1481.0,1227.0,566879.0,24342.0,0.9463269114494324,0.974880039691925,0.9930885434150696,0.24124935269355774,1867.0,1685.0,1444403.0,23956.0,0.9307981133460999,0.962692141532898,0.9909271597862244,0.3141429126262665,1166.0,1124.0,1109265.0,24657.0,0.9555435180664062,0.974026620388031,0.9932897090911865,0.21269547939300537
360,0.06363333016633987,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.405600045245592e-07,1195.0,1124.0,398876.0,98805.0,0.988319993019104,0.9994813203811646,0.9998403787612915,0.028276043012738228,2457.0,1861.0,698139.0,97543.0,0.9781399965286255,0.9977399110794067,0.9994165897369385,0.06279782205820084,2991.0,2088.0,2197912.0,97009.0,0.9741600155830383,0.9966148138046265,0.9994083046913147,0.07990750670433044,3307.0,2320.0,5597680.0,96693.0,0.9713000059127808,0.9962233304977417,0.9994998574256897,0.0847356840968132,1394.0,991.0,4299009.0,98606.0,0.9876300096511841,0.999225914478302,0.9999002814292908,0.03485140949487686,0.24380764365196228,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4242819190712908e-07,650.0,605.0,102687.0,25173.0,0.9754869937896729,0.9924800395965576,0.9968761205673218,0.09480756521224976,1198.0,1013.0,179748.0,24625.0,0.9562792778015137,0.9838020205497742,0.9944049119949341,0.17794989049434662,1457.0,1173.0,566933.0,24366.0,0.9479534029960632,0.975982666015625,0.9933438897132874,0.2365134358406067,1923.0,1580.0,1444508.0,23900.0,0.9313402771949768,0.9639620780944824,0.9912265539169312,0.3131852149963379,1173.0,1008.0,1109381.0,24650.0,0.9569376111030579,0.9776137471199036,0.9942227005958557,0.19773320853710175
361,0.06458073109388351,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.404384022407612e-07,1177.0,1107.0,398893.0,98823.0,0.9885600209236145,0.9994679093360901,0.9998383522033691,0.028363630175590515,2518.0,1939.0,698061.0,97482.0,0.9774100184440613,0.997545599937439,0.9993663430213928,0.06454706937074661,3106.0,2169.0,2197831.0,96894.0,0.9731600284576416,0.9965262413024902,0.9994285702705383,0.08090685307979584,3381.0,2302.0,5597698.0,96619.0,0.9707000255584717,0.9964627623558044,0.9996408820152283,0.08316884934902191,1614.0,1189.0,4298811.0,98386.0,0.9857500195503235,0.9988956451416016,0.9998357892036438,0.0390237458050251,0.2542775869369507,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.398845341782362e-07,675.0,629.0,102663.0,25148.0,0.9743252396583557,0.9921663999557495,0.996662437915802,0.09715847671031952,1207.0,1032.0,179729.0,24616.0,0.9557371139526367,0.9832345843315125,0.9942439198493958,0.1797725111246109,1481.0,1213.0,566893.0,24342.0,0.9461719989776611,0.9753039479255676,0.9932435154914856,0.23688705265522003,1952.0,1649.0,1444439.0,23871.0,0.9287844300270081,0.9615899920463562,0.990788996219635,0.3287798762321472,1179.0,994.0,1109395.0,24644.0,0.9573636054992676,0.9753789901733398,0.9936130046844482,0.20981253683567047
362,0.06244375929236412,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.396611111204038e-07,1233.0,1148.0,398852.0,98767.0,0.988099992275238,0.9994013905525208,0.9998165369033813,0.028660478070378304,2429.0,1865.0,698135.0,97571.0,0.9783700108528137,0.9976871609687805,0.9994233250617981,0.06317881494760513,2943.0,2078.0,2197922.0,97057.0,0.9743000268936157,0.9967038631439209,0.9994465708732605,0.07859459519386292,3279.0,2216.0,5597784.0,96721.0,0.9714699983596802,0.9966008067131042,0.9996336102485657,0.08162357658147812,1470.0,1043.0,4298957.0,98530.0,0.9870399832725525,0.999160885810852,0.9998894929885864,0.03569835424423218,0.2564949691295624,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.3982445068450033e-07,631.0,613.0,102679.0,25192.0,0.9757580161094666,0.9915897250175476,0.9964551329612732,0.09504818171262741,1181.0,1013.0,179748.0,24642.0,0.9567440152168274,0.9827790856361389,0.9941021800041199,0.18096444010734558,1476.0,1208.0,566898.0,24347.0,0.9467141628265381,0.9739260077476501,0.9927378296852112,0.24942027032375336,1931.0,1597.0,1444491.0,23892.0,0.929791271686554,0.9616526365280151,0.990600049495697,0.32512933015823364,1184.0,1002.0,1109387.0,24639.0,0.9572861194610596,0.9730708599090576,0.9929549098014832,0.21501830220222473
363,0.06446433812379837,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.3934644016444508e-07,1208.0,1142.0,398858.0,98792.0,0.9881500005722046,0.9995143413543701,0.9998602867126465,0.028407175093889236,2412.0,1834.0,698166.0,97588.0,0.9785500168800354,0.9977738857269287,0.9994616508483887,0.06197367236018181,2977.0,2036.0,2197964.0,97023.0,0.9741899967193604,0.9965888261795044,0.9993751049041748,0.07950708270072937,3319.0,2328.0,5597672.0,96681.0,0.9708399772644043,0.9958972930908203,0.9993827939033508,0.08722999691963196,1405.0,999.0,4299001.0,98595.0,0.9879599809646606,0.999240517616272,0.9999152421951294,0.03458969295024872,0.26399433612823486,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4670762027435558e-07,639.0,609.0,102683.0,25184.0,0.9757193326950073,0.9916768074035645,0.9966239929199219,0.09431741386651993,1240.0,1055.0,179706.0,24583.0,0.9545366764068604,0.9836416840553284,0.9945366978645325,0.18006464838981628,1533.0,1267.0,566839.0,24290.0,0.944545567035675,0.9746561050415039,0.9931647777557373,0.24209710955619812,2104.0,1927.0,1444161.0,23719.0,0.9208844900131226,0.957529604434967,0.9899669885635376,0.35590827465057373,1212.0,1069.0,1109320.0,24611.0,0.955427348613739,0.9759154319763184,0.9938578605651855,0.20291155576705933
364,0.0732416957616806,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5014232701560104e-07,1269.0,1198.0,398802.0,98731.0,0.9876199960708618,0.9994358420372009,0.9998287558555603,0.029613301157951355,2643.0,2030.0,697970.0,97357.0,0.9761300086975098,0.997479259967804,0.9993677735328674,0.06709831953048706,3309.0,2353.0,2197647.0,96691.0,0.9710500240325928,0.9954882860183716,0.9990339875221252,0.0916886106133461,3562.0,2527.0,5597473.0,96438.0,0.9685199856758118,0.9949722290039062,0.9991416335105896,0.09717191755771637,1651.0,1231.0,4298769.0,98349.0,0.9853399991989136,0.9987242221832275,0.999764084815979,0.04200245440006256,0.252230703830719,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5970299216405692e-07,682.0,646.0,102646.0,25141.0,0.9741315841674805,0.9922161102294922,0.9968108534812927,0.09733536839485168,1213.0,1029.0,179732.0,24610.0,0.9553111791610718,0.9838288426399231,0.9944761991500854,0.17713001370429993,1565.0,1273.0,566833.0,24258.0,0.9438098073005676,0.9749717712402344,0.9931265711784363,0.250368595123291,1939.0,1570.0,1444518.0,23884.0,0.9305657744407654,0.965036153793335,0.9917925596237183,0.30783161520957947,1344.0,1136.0,1109253.0,24479.0,0.9514773488044739,0.9731239080429077,0.9931989312171936,0.22389711439609528
365,0.06240323558449745,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.4782007440317102e-07,1222.0,1142.0,398858.0,98778.0,0.9881600141525269,0.9994498491287231,0.9998338222503662,0.028820166364312172,2453.0,1895.0,698105.0,97547.0,0.977840006351471,0.9976705312728882,0.9993972182273865,0.06304943561553955,3021.0,2128.0,2197872.0,96979.0,0.9734299778938293,0.9965636134147644,0.9994234442710876,0.0808195024728775,3256.0,2171.0,5597829.0,96744.0,0.9718800187110901,0.9964909553527832,0.9995543360710144,0.08117147535085678,1435.0,1001.0,4298999.0,98565.0,0.9876000285148621,0.9991090893745422,0.9998499751091003,0.034998416900634766,0.23872999846935272,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.4960725991386425e-07,656.0,627.0,102665.0,25167.0,0.9750997424125671,0.9914951324462891,0.9965154528617859,0.09623777121305466,1161.0,974.0,179787.0,24662.0,0.9578282833099365,0.9836899042129517,0.9943061470985413,0.17642267048358917,1465.0,1197.0,566909.0,24358.0,0.9473724961280823,0.9756437540054321,0.9932790994644165,0.23532581329345703,1819.0,1551.0,1444537.0,24004.0,0.9332765340805054,0.9649460911750793,0.9915523529052734,0.30099207162857056,1116.0,1078.0,1109311.0,24707.0,0.9573636054992676,0.976715624332428,0.9938735365867615,0.19822414219379425
366,0.08409693092107773,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.660596211650045e-07,1643.0,1545.0,398455.0,98357.0,0.984000027179718,0.9981859922409058,0.999347984790802,0.0432218462228775,2925.0,2227.0,697773.0,97075.0,0.9736899733543396,0.9963654279708862,0.9989452362060547,0.07937078922986984,4023.0,2974.0,2197026.0,95977.0,0.9640700221061707,0.9911412000656128,0.9975217580795288,0.1339135766029358,3769.0,2730.0,5597270.0,96231.0,0.9664099812507629,0.9945993423461914,0.9993247985839844,0.09987937659025192,1888.0,1413.0,4298587.0,98112.0,0.9833199977874756,0.9983668923377991,0.999747097492218,0.0469377264380455,0.24573947489261627,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.094579514277939e-07,688.0,641.0,102651.0,25135.0,0.9741315841674805,0.9930501580238342,0.9972290396690369,0.08855991065502167,1243.0,1057.0,179704.0,24580.0,0.9545366764068604,0.9836419224739075,0.9944996237754822,0.17893965542316437,1644.0,1371.0,566735.0,24179.0,0.9395500421524048,0.9727822542190552,0.9921715259552002,0.2742191553115845,1940.0,1561.0,1444527.0,23883.0,0.9307206869125366,0.9644615650177002,0.9915949702262878,0.30480656027793884,1177.0,1124.0,1109265.0,24646.0,0.9552724361419678,0.9776814579963684,0.9944422245025635,0.19551041722297668
367,0.06311538070440292,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6965053362127946e-07,1249.0,1183.0,398817.0,98751.0,0.9878399968147278,0.999426543712616,0.9998326897621155,0.029578983783721924,2443.0,1849.0,698151.0,97557.0,0.9782999753952026,0.9978242516517639,0.9994558691978455,0.06251612305641174,3144.0,2271.0,2197729.0,96856.0,0.9722399711608887,0.9953978061676025,0.9988366365432739,0.09297564625740051,3119.0,2053.0,5597947.0,96881.0,0.9732300043106079,0.9967552423477173,0.9995635747909546,0.0783863440155983,1404.0,971.0,4299029.0,98596.0,0.9878600239753723,0.9992220997810364,0.9998907446861267,0.0345124751329422,0.2412305623292923,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5817974485798914e-07,639.0,613.0,102679.0,25184.0,0.9756418466567993,0.9920148849487305,0.9966707229614258,0.09428349137306213,1137.0,958.0,179803.0,24686.0,0.9587576985359192,0.9839062690734863,0.9943559765815735,0.17321351170539856,1411.0,1165.0,566941.0,24412.0,0.9492700099945068,0.9763180613517761,0.993290364742279,0.23444609344005585,1870.0,1576.0,1444512.0,23953.0,0.9317275285720825,0.9645720720291138,0.9914675951004028,0.3078623116016388,1145.0,993.0,1109396.0,24678.0,0.9579831957817078,0.9770994186401367,0.99406898021698,0.1984890103340149
368,0.06594318896532059,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.5618495297076151e-07,1273.0,1194.0,398806.0,98727.0,0.9876499772071838,0.9993945360183716,0.999813973903656,0.029973028227686882,2443.0,1870.0,698130.0,97557.0,0.9782099723815918,0.9977084398269653,0.9994220733642578,0.06291098892688751,3058.0,2126.0,2197874.0,96942.0,0.9735000133514404,0.9964091181755066,0.9993121027946472,0.08319896459579468,3344.0,2291.0,5597709.0,96656.0,0.9711300134658813,0.9959076642990112,0.9993874430656433,0.08619441092014313,1529.0,1082.0,4298918.0,98471.0,0.9866600036621094,0.9987832307815552,0.9997715353965759,0.03832484781742096,0.2504902780056,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.5744582526622253e-07,639.0,601.0,102691.0,25184.0,0.9759129285812378,0.9918096661567688,0.996626079082489,0.09500543773174286,1217.0,1023.0,179738.0,24606.0,0.9555435180664062,0.9832116961479187,0.9943670034408569,0.17854677140712738,1535.0,1149.0,566957.0,24288.0,0.9474112391471863,0.975368082523346,0.9933351278305054,0.24218179285526276,1972.0,1637.0,1444451.0,23851.0,0.9286295175552368,0.9645185470581055,0.9916599988937378,0.3104180693626404,1211.0,1179.0,1109210.0,24612.0,0.9535685181617737,0.9742134809494019,0.9933760762214661,0.2193349301815033
